Author,Title,Genre,Pub_Year,Connective_Title,Connective_Author,Read,Own,Connective_year,year
"Maté, Gabor and Daniel Maté","The Myth of Normal: Trauma, Illness & Healing in a Toxic Culture",Health,2022,"Ritual, Magic and Initiation in the Life of an African Shaman","Somé, Malidoma Patrice",0.0,0.0,,2024.0
"Maté, Gabor and Daniel Maté","The Myth of Normal: Trauma, Illness & Healing in a Toxic Culture",Health,2022,"The Spirit Catches You and You Fall Down: A Hmong Child, her American Doctors, and the COllision of Two Cultures","Fadiman, Anne",0.0,0.0,,2024.0
"Maté, Gabor and Daniel Maté","The Myth of Normal: Trauma, Illness & Healing in a Toxic Culture",Health,2022,A is for Advice: The Reassuring Kind,"Stanger-Ross, Ilana",0.0,0.0,,2024.0
"Maté, Gabor and Daniel Maté","The Myth of Normal: Trauma, Illness & Healing in a Toxic Culture",Health,2022,The History of Childhood: The Untold Story of Child Abuse,"deMause, Lloyd",0.0,0.0,,2024.0
"Maté, Gabor and Daniel Maté","The Myth of Normal: Trauma, Illness & Healing in a Toxic Culture",Health,2022,Touching: The Human Significance of Skin,"Montagu, Ashley",0.0,0.0,,2024.0
"Maté, Gabor and Daniel Maté","The Myth of Normal: Trauma, Illness & Healing in a Toxic Culture",Health,2022,Through Pediatrics to Psycho-Analysis: Collected Papter,"Winnicott, D.W.",0.0,0.0,,2024.0
"Maté, Gabor and Daniel Maté","The Myth of Normal: Trauma, Illness & Healing in a Toxic Culture",Health,2022,Of Women Born: Motherhood as Experience and Institution,"Rich, Adrienne",0.0,0.0,,2024.0
"Maté, Gabor and Daniel Maté","The Myth of Normal: Trauma, Illness & Healing in a Toxic Culture",Health,2022,New Revelations before Columbus ,"Mann, Charles C.",0.0,0.0,,2024.0
"Maté, Gabor and Daniel Maté","The Myth of Normal: Trauma, Illness & Healing in a Toxic Culture",Health,2022,"Neurobiology and the Development of Human Morality: Evolution, Culture, and Wisdom","Narvaez, Darcia",0.0,0.0,,2024.0
"Maté, Gabor and Daniel Maté","The Myth of Normal: Trauma, Illness & Healing in a Toxic Culture",Health,2022,The Witches: Salem 1692,"Schiff, Stacy",0.0,0.0,,2024.0
"Maté, Gabor and Daniel Maté","The Myth of Normal: Trauma, Illness & Healing in a Toxic Culture",Health,2022,Affect Regulation and the Origin of the Self: The Neurobioloy of Emotional Developments,"Schore, Allan",0.0,0.0,,2024.0
"Maté, Gabor and Daniel Maté","The Myth of Normal: Trauma, Illness & Healing in a Toxic Culture",Health,2022,The Forest People,"Turnbull, Colin M.",0.0,0.0,,2024.0
"Maté, Gabor and Daniel Maté","The Myth of Normal: Trauma, Illness & Healing in a Toxic Culture",Health,2022,Bowling ALone: The Collapse and Revival of the American Community,"Putnam, Robert D.",0.0,0.0,,2024.0
"Maté, Gabor and Daniel Maté","The Myth of Normal: Trauma, Illness & Healing in a Toxic Culture",Health,2022,Raising Children in a Socially Toxic Enviornment,"Garbarino, James",0.0,0.0,,2024.0
"Maté, Gabor and Daniel Maté","The Myth of Normal: Trauma, Illness & Healing in a Toxic Culture",Health,2022,Childhood Under Siege: How Big Business Targets Children,"Bakan, Joel",0.0,0.0,,2024.0
"Maté, Gabor and Daniel Maté","The Myth of Normal: Trauma, Illness & Healing in a Toxic Culture",Health,2022,The Tech Solution: Creating Healthy Habits for Kids Growing Up in a Digital World,"Kang, Shimi",0.0,0.0,,2024.0
"Maté, Gabor and Daniel Maté","The Myth of Normal: Trauma, Illness & Healing in a Toxic Culture",Health,2022,i-Minds: how and Why Constant Connectivity is Rewiring Our Brains and What to Do About It,"Swingle, Mari",0.0,0.0,,2024.0
"Maté, Gabor and Daniel Maté","The Myth of Normal: Trauma, Illness & Healing in a Toxic Culture",Health,2022,Children and Families in the Social Enviornment,"Garbarino, James",0.0,0.0,,2024.0
"Maté, Gabor and Daniel Maté","The Myth of Normal: Trauma, Illness & Healing in a Toxic Culture",Health,2022,Pornland: How Porn Has Hijacked Our Sexuality,"Dines, Gail",0.0,0.0,,2024.0
"Maté, Gabor and Daniel Maté","The Myth of Normal: Trauma, Illness & Healing in a Toxic Culture",Health,2022,The Neuroscience of Human Relationships: Attachment and the Developing Social Brain,"Cozolino, Louis",0.0,0.0,,2024.0
"Maté, Gabor and Daniel Maté","The Myth of Normal: Trauma, Illness & Healing in a Toxic Culture",Health,2022,Touched with Fire: Manic-Depressive Illness and the Artistic Temperament,"Jamison, Kay Redfeld",0.0,0.0,,2024.0
"Maté, Gabor and Daniel Maté","The Myth of Normal: Trauma, Illness & Healing in a Toxic Culture",Health,2022,The Trouble with Twin Studies: A Reassessment of Twin Research in the Soical and Behavioral Sciences,"Joseph, Jay",0.0,0.0,,2024.0
"Maté, Gabor and Daniel Maté","The Myth of Normal: Trauma, Illness & Healing in a Toxic Culture",Health,2022,Crazy Like Us: The Globalization of the American Psyche,"Watters, Ethan",0.0,0.0,,2024.0
"Maté, Gabor and Daniel Maté","The Myth of Normal: Trauma, Illness & Healing in a Toxic Culture",Health,2022,"Anatomy of an Epidemic: Magic Bullets, Psychiatric Drugs, and hte Astonishing Rise of MEntal Illness in America","Whitaker, Robert",0.0,0.0,,2024.0
"Maté, Gabor and Daniel Maté","The Myth of Normal: Trauma, Illness & Healing in a Toxic Culture",Health,2022,The Emperor's New Drugs: Exploding hte Antidepressant Myth,"Kirsch, Irvin",0.0,0.0,,2024.0
"Maté, Gabor and Daniel Maté","The Myth of Normal: Trauma, Illness & Healing in a Toxic Culture",Health,2022,The Orchid and teh Dandelion: Why Some Children Struggle and How All Can Thrive,"Boyce, W. THomas",0.0,0.0,,2024.0
"Maté, Gabor and Daniel Maté","The Myth of Normal: Trauma, Illness & Healing in a Toxic Culture",Health,2022,Biology as Destiny: The Doctrince of DNA,"Lewontin, R.C.",0.0,0.0,,2024.0
"Maté, Gabor and Daniel Maté","The Myth of Normal: Trauma, Illness & Healing in a Toxic Culture",Health,2022,Trauma and Maddess in Mental Health Services,"Hunter, Noël",0.0,0.0,,2024.0
"Maté, Gabor and Daniel Maté","The Myth of Normal: Trauma, Illness & Healing in a Toxic Culture",Health,2022,The Freedom to Be,"Almaas, A.H.",0.0,0.0,,2024.0
"Maté, Gabor and Daniel Maté","The Myth of Normal: Trauma, Illness & Healing in a Toxic Culture",Health,2022,"The Polyvagal Theory: Neurophysicological Foundations of Emotions, Attachment, Communication, Self-Regulation","Porges, Stephen S.",0.0,0.0,,2024.0
"Maté, Gabor and Daniel Maté","The Myth of Normal: Trauma, Illness & Healing in a Toxic Culture",Health,2022,In My Own Moccasins: A Memior of Resilience,"Knott, Helen",0.0,0.0,,2024.0
"Maté, Gabor and Daniel Maté","The Myth of Normal: Trauma, Illness & Healing in a Toxic Culture",Health,2022,Playing with Fire,"Fleury, Theo",0.0,0.0,,2024.0
"Maté, Gabor and Daniel Maté","The Myth of Normal: Trauma, Illness & Healing in a Toxic Culture",Health,2022,The Boy Who Was Raised as a Dog (And Other Stories from a Child Psychiatrist's Notebook),"Perry, Bruce D. and Maia Szalavitz",0.0,0.0,,2024.0
"Maté, Gabor and Daniel Maté","The Myth of Normal: Trauma, Illness & Healing in a Toxic Culture",Health,2022,The Stress of Life,"Selye, János",0.0,0.0,,2024.0
"Maté, Gabor and Daniel Maté","The Myth of Normal: Trauma, Illness & Healing in a Toxic Culture",Health,2022,Sapiens: A Brief History of Humankind ,"Harari, Yuval Noah",0.0,0.0,,2024.0
"Maté, Gabor and Daniel Maté","The Myth of Normal: Trauma, Illness & Healing in a Toxic Culture",Health,2022,How Politics Makes Us Sick: Neoliberal Epidemics,"Schrecker, Ted and Clare Bambra",0.0,0.0,,2024.0
"Maté, Gabor and Daniel Maté","The Myth of Normal: Trauma, Illness & Healing in a Toxic Culture",Health,2022,The Price of Inequalitiy: How Today's Divided Society Endangers Our Future,"Stiglitz, Joseph E.",0.0,0.0,,2024.0
"Maté, Gabor and Daniel Maté","The Myth of Normal: Trauma, Illness & Healing in a Toxic Culture",Health,2022,Alienation,"Reid, James",0.0,0.0,,2024.0
"Maté, Gabor and Daniel Maté","The Myth of Normal: Trauma, Illness & Healing in a Toxic Culture",Health,2022,Economic and Philosophical Manuscripts,"Marx, Karl",0.0,0.0,,2024.0
"Maté, Gabor and Daniel Maté","The Myth of Normal: Trauma, Illness & Healing in a Toxic Culture",Health,2022,Marx's Concept of Man,"Fromm, Erich",0.0,0.0,,2024.0
"Maté, Gabor and Daniel Maté","The Myth of Normal: Trauma, Illness & Healing in a Toxic Culture",Health,2022,The Globalization of Addiction: A Study in the Poverty of the Spirit,"Alexander, Bruce",0.0,0.0,,2024.0
"Maté, Gabor and Daniel Maté","The Myth of Normal: Trauma, Illness & Healing in a Toxic Culture",Health,2022,Together: The Healing Power of Human Connection in a Sometimes Lonely WOrld,"Murthy, Vivek H.",0.0,0.0,,2024.0
"Maté, Gabor and Daniel Maté","The Myth of Normal: Trauma, Illness & Healing in a Toxic Culture",Health,2022,"The Invention on Nature: The Adventures of Alexander von Humbolt, the Lost Hero of Science","Wulf, Andrea",0.0,0.0,,2024.0
"Maté, Gabor and Daniel Maté","The Myth of Normal: Trauma, Illness & Healing in a Toxic Culture",Health,2022,The Autobiography of Malcolm X,"X, Malcolm",1.0,1.0,,2024.0
"Maté, Gabor and Daniel Maté","The Myth of Normal: Trauma, Illness & Healing in a Toxic Culture",Health,2022,Anti-Semite and Jew,"Sartre, Jean-Paul",0.0,0.0,,2024.0
"Maté, Gabor and Daniel Maté","The Myth of Normal: Trauma, Illness & Healing in a Toxic Culture",Health,2022,Between the World and Me,"Coates, Ta-Nehisi",1.0,1.0,,2024.0
"Maté, Gabor and Daniel Maté","The Myth of Normal: Trauma, Illness & Healing in a Toxic Culture",Health,2022,The Health Gap: The Challenge of an Unequal World,"Marmot, Michael",0.0,0.0,,2024.0
"Maté, Gabor and Daniel Maté","The Myth of Normal: Trauma, Illness & Healing in a Toxic Culture",Health,2022,Social Determinants of Health: Canadian Perspectives,"Raphael, Dennis",0.0,0.0,,2024.0
"Maté, Gabor and Daniel Maté","The Myth of Normal: Trauma, Illness & Healing in a Toxic Culture",Health,2022,The Impact of Inequality: How to Make Sick Societies Healthier,"Wilkinson, Richard",0.0,0.0,,2024.0
"Maté, Gabor and Daniel Maté","The Myth of Normal: Trauma, Illness & Healing in a Toxic Culture",Health,2022,A Vindicaiton of the Rights of Women,"Wollstonecraft, Mary",0.0,0.0,,2024.0
"Maté, Gabor and Daniel Maté","The Myth of Normal: Trauma, Illness & Healing in a Toxic Culture",Health,2022,Intercourse,"Dworkin, Andrea",0.0,0.0,,2024.0
"Maté, Gabor and Daniel Maté","The Myth of Normal: Trauma, Illness & Healing in a Toxic Culture",Health,2022,Invisible Women: Exposing Data Bias in a World Designed for Men,"Perez, Caroline Criado",0.0,0.0,,2024.0
"Maté, Gabor and Daniel Maté","The Myth of Normal: Trauma, Illness & Healing in a Toxic Culture",Health,2022,Down Girl: The Logic of Misogyny,"Manne, Kate",1.0,1.0,,2024.0
"Maté, Gabor and Daniel Maté","The Myth of Normal: Trauma, Illness & Healing in a Toxic Culture",Health,2022,For Your Own Good: Hidden Cruelty in Child-Rearing and the Roots of Violence,"Miller, Alice",0.0,0.0,,2024.0
"Maté, Gabor and Daniel Maté","The Myth of Normal: Trauma, Illness & Healing in a Toxic Culture",Health,2022,The Selfish Society,"Gerhardt, Sue",0.0,0.0,,2024.0
"Maté, Gabor and Daniel Maté","The Myth of Normal: Trauma, Illness & Healing in a Toxic Culture",Health,2022,The Political Mind,"Lakoff, George",0.0,0.0,,2024.0
"Maté, Gabor and Daniel Maté","The Myth of Normal: Trauma, Illness & Healing in a Toxic Culture",Health,2022,The Orestia,Aeschylus,0.0,0.0,,2024.0
"Maté, Gabor and Daniel Maté","The Myth of Normal: Trauma, Illness & Healing in a Toxic Culture",Health,2022,The Choice: Embrace the Possible,"Eger, Edith Eva",0.0,0.0,,2024.0
"Maté, Gabor and Daniel Maté","The Myth of Normal: Trauma, Illness & Healing in a Toxic Culture",Health,2022,Radical Remission: Surviving Cancer Against All Odds,"Turner, Kelly",0.0,0.0,,2024.0
"Maté, Gabor and Daniel Maté","The Myth of Normal: Trauma, Illness & Healing in a Toxic Culture",Health,2022,The Seven Storey Mountain: An Autobiography of Faith,"Merton, Thomas",0.0,0.0,,2024.0
"Maté, Gabor and Daniel Maté","The Myth of Normal: Trauma, Illness & Healing in a Toxic Culture",Health,2022,Cancer Ward,"Solzhenitsyn, Aleksandr",0.0,0.0,,2024.0
"Maté, Gabor and Daniel Maté","The Myth of Normal: Trauma, Illness & Healing in a Toxic Culture",Health,2022,Introduciton to the Internal Family Systems Model,"Schwartz, Richard C.",0.0,0.0,,2024.0
"Maté, Gabor and Daniel Maté","The Myth of Normal: Trauma, Illness & Healing in a Toxic Culture",Health,2022,The Heart of the Buddha's Teaching,"Hahn, Thich Nhat",0.0,0.0,,2024.0
"Maté, Gabor and Daniel Maté","The Myth of Normal: Trauma, Illness & Healing in a Toxic Culture",Health,2022,Spontaneous Evolution: Our Positive Future (And a Way to Get There from Here),"Lipton, Bruce H. and Steve Bhaerman",0.0,0.0,,2024.0
"Maté, Gabor and Daniel Maté","The Myth of Normal: Trauma, Illness & Healing in a Toxic Culture",Health,2022,The Mind and the Brain: Neuroplasticity and the Power of Mental Force,"Schwartz, Jeffrey M. and Sharon Begley",0.0,0.0,,2024.0
"Maté, Gabor and Daniel Maté","The Myth of Normal: Trauma, Illness & Healing in a Toxic Culture",Health,2022,The Gift,"Eger, Edith",0.0,0.0,,2024.0
"Maté, Gabor and Daniel Maté","The Myth of Normal: Trauma, Illness & Healing in a Toxic Culture",Health,2022,Empire of the Summer Moon: Quanah Parker and the Rise and Fall of the Comanches,"Gwynne, S.C.",0.0,0.0,,2024.0
"Maté, Gabor and Daniel Maté","The Myth of Normal: Trauma, Illness & Healing in a Toxic Culture",Health,2022,Elements of the Real In Man,"Almaas, A.H.",0.0,0.0,,2024.0
"Maté, Gabor and Daniel Maté","The Myth of Normal: Trauma, Illness & Healing in a Toxic Culture",Health,2022,Coyote Medicine: Lessons from Native American Healing,"Mehl-Madrona, Lewis",0.0,0.0,,2024.0
"Maté, Gabor and Daniel Maté","The Myth of Normal: Trauma, Illness & Healing in a Toxic Culture",Health,2022,The Murder of Christ: The Emotional Plague of Mankind,"Reich, Wilhelm",0.0,0.0,,2024.0
"Maté, Gabor and Daniel Maté","The Myth of Normal: Trauma, Illness & Healing in a Toxic Culture",Health,2022,The Ethnic Cleansing of Palestine,"Pappe, Ilan",0.0,0.0,,2024.0
"Maté, Gabor and Daniel Maté","The Myth of Normal: Trauma, Illness & Healing in a Toxic Culture",Health,2022,One Hundred Years' War on Palestine: A history of Settler Colonialism and Resistance,"Khalidi, Rashid",0.0,0.0,,2024.0
"Maté, Gabor and Daniel Maté","The Myth of Normal: Trauma, Illness & Healing in a Toxic Culture",Health,2022,From The Ashes,"Thistle, Jesse",0.0,0.0,,2024.0
"Maté, Gabor and Daniel Maté","The Myth of Normal: Trauma, Illness & Healing in a Toxic Culture",Health,2022,Brain-Changing Strategies to Trauma-Proof Our Schools,"Kline, Maggie",0.0,0.0,,2024.0
"Maté, Gabor and Daniel Maté","The Myth of Normal: Trauma, Illness & Healing in a Toxic Culture",Health,2022,The Sane Society,"Fromm, Erich",0.0,0.0,,2024.0
"Maté, Gabor and Daniel Maté","The Myth of Normal: Trauma, Illness & Healing in a Toxic Culture",Health,2022,A Chorus of Stones,"Griffin, Susan",0.0,0.0,,2024.0
"Maté, Gabor and Daniel Maté","The Myth of Normal: Trauma, Illness & Healing in a Toxic Culture",Health,2022,In the Body of the World,V,0.0,0.0,,2024.0
"Maté, Gabor and Daniel Maté","The Myth of Normal: Trauma, Illness & Healing in a Toxic Culture",Health,2022,It Didn't Start With You: How Inherited Family Trauma Shapes Who We Are and How To End the Cycle,"Wolynn, Mark",0.0,0.0,,2024.0
"Maté, Gabor and Daniel Maté","The Myth of Normal: Trauma, Illness & Healing in a Toxic Culture",Health,2022,Leaves of Grass,"Whitman, Walt",0.0,0.0,,2024.0
"Maté, Gabor and Daniel Maté","The Myth of Normal: Trauma, Illness & Healing in a Toxic Culture",Health,2022,"The Telomere Effect: A Revolutionary Approach ot Living Younger, Healtheir, Longer","Blackburn, Elizabeth and Elissa Epel",0.0,0.0,,2024.0
"Maté, Gabor and Daniel Maté","The Myth of Normal: Trauma, Illness & Healing in a Toxic Culture",Health,2022,The Vagina Monologues,V,0.0,0.0,,2024.0
"Maté, Gabor and Daniel Maté","The Myth of Normal: Trauma, Illness & Healing in a Toxic Culture",Health,2022,The Anatomy of a Calling,"Rankin, Lisa",0.0,0.0,,2024.0
"Maté, Gabor and Daniel Maté","The Myth of Normal: Trauma, Illness & Healing in a Toxic Culture",Health,2022,The Growth of the Mind,"Greenspan, Stanley",0.0,0.0,,2024.0
"Maté, Gabor and Daniel Maté","The Myth of Normal: Trauma, Illness & Healing in a Toxic Culture",Health,2022,The Chomsky-Foucault Debate: On Human Nature,"Chomsky, Noam",0.0,0.0,,2024.0
"Maté, Gabor and Daniel Maté","The Myth of Normal: Trauma, Illness & Healing in a Toxic Culture",Health,2022,"The Life and Opinions of Tristram Shandy, Gentleman","Sterne, Laurence",0.0,0.0,,2024.0
"Maté, Gabor and Daniel Maté","The Myth of Normal: Trauma, Illness & Healing in a Toxic Culture",Health,2022,The Secret Life of the Unborn Child,"Verny, Thomas",0.0,0.0,,2024.0
"Maté, Gabor and Daniel Maté","The Myth of Normal: Trauma, Illness & Healing in a Toxic Culture",Health,2022,The Sweet Hereafter,"Banks, Russel",0.0,0.0,,2024.0
"Maté, Gabor and Daniel Maté","The Myth of Normal: Trauma, Illness & Healing in a Toxic Culture",Health,2022,Brave New Worlrd,"Huxley, Aldous",1.0,0.0,,2024.0
"Maté, Gabor and Daniel Maté","The Myth of Normal: Trauma, Illness & Healing in a Toxic Culture",Health,2022,Amusing Ourselves to Death,"Postman, Neil",0.0,0.0,,2024.0
"Maté, Gabor and Daniel Maté","The Myth of Normal: Trauma, Illness & Healing in a Toxic Culture",Health,2022,*The Complete Poems of Emily Dickinson,"Dickinson, Emily",0.0,0.0,,2024.0
"Maté, Gabor and Daniel Maté","The Myth of Normal: Trauma, Illness & Healing in a Toxic Culture",Health,2022,*The Portable Edgar Allan Poe,"Poe, Edgar Allan",0.0,0.0,,2024.0
"Maté, Gabor and Daniel Maté","The Myth of Normal: Trauma, Illness & Healing in a Toxic Culture",Health,2022,Life,"Richards, Keith",0.0,0.0,,2024.0
"Maté, Gabor and Daniel Maté","The Myth of Normal: Trauma, Illness & Healing in a Toxic Culture",Health,2022,Fighting For Space,"Osborn, Bud",0.0,0.0,,2024.0
"Maté, Gabor and Daniel Maté","The Myth of Normal: Trauma, Illness & Healing in a Toxic Culture",Health,2022,Beautiful Boy: A Father's Journey Through His Son's Addiction,"Sheff, David",0.0,0.0,,2024.0
"Maté, Gabor and Daniel Maté","The Myth of Normal: Trauma, Illness & Healing in a Toxic Culture",Health,2022,An Unquiet Mind,"Jamison, Kay Redfeld",0.0,0.0,,2024.0
"Maté, Gabor and Daniel Maté","The Myth of Normal: Trauma, Illness & Healing in a Toxic Culture",Health,2022,Lost Connections,"Hari, Johann",0.0,0.0,,2024.0
"Maté, Gabor and Daniel Maté","The Myth of Normal: Trauma, Illness & Healing in a Toxic Culture",Health,2022,Prozac Nation,"Wurtzel, Elizabeth",0.0,0.0,,2024.0
"Maté, Gabor and Daniel Maté","The Myth of Normal: Trauma, Illness & Healing in a Toxic Culture",Health,2022,Madness Explained: Psychosis and Human Nature,"Bentall, Richard",0.0,0.0,,2024.0
"Maté, Gabor and Daniel Maté","The Myth of Normal: Trauma, Illness & Healing in a Toxic Culture",Health,2022,The Adventures of Augie March,"Bellow, Saul",0.0,0.0,,2024.0
"Maté, Gabor and Daniel Maté","The Myth of Normal: Trauma, Illness & Healing in a Toxic Culture",Health,2022,Hope in the Dark,"Solnit, Rebecca",0.0,0.0,,2024.0
"Maté, Gabor and Daniel Maté","The Myth of Normal: Trauma, Illness & Healing in a Toxic Culture",Health,2022,The White Tiger,"Adiga, Aravind",0.0,0.0,,2024.0
"Maté, Gabor and Daniel Maté","The Myth of Normal: Trauma, Illness & Healing in a Toxic Culture",Health,2022,No Logo,"Klein, Naomi",0.0,0.0,,2024.0
"Maté, Gabor and Daniel Maté","The Myth of Normal: Trauma, Illness & Healing in a Toxic Culture",Health,2022,Salt Sugar Fat: How the Food Giants Hooked Us,"Moss, Michael",0.0,0.0,,2024.0
"Maté, Gabor and Daniel Maté","The Myth of Normal: Trauma, Illness & Healing in a Toxic Culture",Health,2022,The Corporation: The Pathalogical Pursuit of Profit and Power,"Bakan, Joel",0.0,0.0,,2024.0
"Maté, Gabor and Daniel Maté","The Myth of Normal: Trauma, Illness & Healing in a Toxic Culture",Health,2022,Moody Bitches,"Holland, Julie",0.0,0.0,,2024.0
"Maté, Gabor and Daniel Maté","The Myth of Normal: Trauma, Illness & Healing in a Toxic Culture",Health,2022,I Don't Want to Talk About It: Overcoming the Secret Legacy of Male Depression,"Real, Terry",1.0,1.0,,2024.0
"Maté, Gabor and Daniel Maté","The Myth of Normal: Trauma, Illness & Healing in a Toxic Culture",Health,2022,Landslide: The Final Days of the Trump Presidency,"Wolff, Michael",0.0,0.0,,2024.0
"Maté, Gabor and Daniel Maté","The Myth of Normal: Trauma, Illness & Healing in a Toxic Culture",Health,2022,The Crack in the Cosmic Egg: New Constructs of Mind and Reality,"Pearce, Joseph Chilton",0.0,0.0,,2024.0
"Maté, Gabor and Daniel Maté","The Myth of Normal: Trauma, Illness & Healing in a Toxic Culture",Health,2022,Report to Greco,"Kazantzakis, Nikos",0.0,0.0,,2024.0
"Maté, Gabor and Daniel Maté","The Myth of Normal: Trauma, Illness & Healing in a Toxic Culture",Health,2022,Hope Against Hope,"Mandelstam, Nadezhda",0.0,0.0,,2024.0
"Maté, Gabor and Daniel Maté","The Myth of Normal: Trauma, Illness & Healing in a Toxic Culture",Health,2022,Letters to a Young Poet,"Rilke, Rainer Maria",0.0,0.0,,2024.0
"Maté, Gabor and Daniel Maté","The Myth of Normal: Trauma, Illness & Healing in a Toxic Culture",Health,2022,Blessed with a Brain Tumor,"Pye, Will",0.0,0.0,,2024.0
"Maté, Gabor and Daniel Maté","The Myth of Normal: Trauma, Illness & Healing in a Toxic Culture",Health,2022,The MindBody Code,"Martinez, Mario",0.0,0.0,,2024.0
"Maté, Gabor and Daniel Maté","The Myth of Normal: Trauma, Illness & Healing in a Toxic Culture",Health,2022,Never Broken: Songs Are Only Half the Story,Jewel,0.0,0.0,,2024.0
"Maté, Gabor and Daniel Maté","The Myth of Normal: Trauma, Illness & Healing in a Toxic Culture",Health,2022,Ceremony,"Silko, Leslie Marmon",0.0,1.0,,2024.0
"Maté, Gabor and Daniel Maté","The Myth of Normal: Trauma, Illness & Healing in a Toxic Culture",Health,2022,"How to Change Your Mind: What the New Science of Psychedelics Teaches Us About Consciousness, Dying, Addiction, Depression and Transcendence","Pollan, Michael",0.0,1.0,,2024.0
"Maté, Gabor and Daniel Maté","The Myth of Normal: Trauma, Illness & Healing in a Toxic Culture",Health,2022,Being and Meaning in Life,"Almaas, A.H.",0.0,0.0,,2024.0
"Maté, Gabor and Daniel Maté","The Myth of Normal: Trauma, Illness & Healing in a Toxic Culture",Health,2022,Hamlet,"Shakespeare, William",0.0,0.0,,2024.0
"Maté, Gabor and Daniel Maté","The Myth of Normal: Trauma, Illness & Healing in a Toxic Culture",Health,2022,Les Misérables,"Hugo, Victor",0.0,0.0,,2024.0
"Maté, Gabor and Daniel Maté","The Myth of Normal: Trauma, Illness & Healing in a Toxic Culture",Health,2022,How The Other Half Lives,"Riis, Jacob",0.0,0.0,,2024.0
"Maté, Gabor and Daniel Maté","The Myth of Normal: Trauma, Illness & Healing in a Toxic Culture",Health,2022,What Happened to You?,"Perry, Bruce and Oprah Winfrey",0.0,0.0,,2024.0
"Maté, Gabor and Daniel Maté","The Myth of Normal: Trauma, Illness & Healing in a Toxic Culture",Health,2022,*Slouching Towards Bethleham,"Didion, Joan",1.0,1.0,,2024.0
"Luiselli, Valeria",Lost Children Archive,Novel,2019,Le goút de l'archive,"Farge, Arlette",0.0,0.0,,2024.0
"Luiselli, Valeria",Lost Children Archive,Novel,2019,The Gates of Paradise,"Andrzejewski, Jerzy",0.0,0.0,,2024.0
"Luiselli, Valeria",Lost Children Archive,Novel,2019,The Children's Crusade,"Schwob, Marcel",0.0,0.0,,2024.0
"Luiselli, Valeria",Lost Children Archive,Novel,2019,Belladonna,"Drndić, Daša",0.0,0.0,,2024.0
"Luiselli, Valeria",Lost Children Archive,Novel,2019,The Museum of Unconditional Surrender,"Ugrešić, Dubravka",0.0,0.0,,2024.0
"Luiselli, Valeria",Lost Children Archive,Novel,2019,"Reborn: Journals and Notebooks, 1947-1963","Sontag, Susan",0.0,0.0,,1963.0
"Luiselli, Valeria",Lost Children Archive,Novel,2019,"As Consciousness Is Harnessed to Flesh: Notebooks and Journals, 1964-1980","Sontag, Susan",0.0,0.0,,1980.0
"Luiselli, Valeria",Lost Children Archive,Novel,2019,The Collected Works of Billy the Kid,"Ondaatje, Michael",0.0,0.0,,2024.0
"Luiselli, Valeria",Lost Children Archive,Novel,2019,Relocated: Twenty Sculptures by Isamu Noguchi from Japan,"Noguchi, Isamu",0.0,0.0,,2024.0
"Luiselli, Valeria",Lost Children Archive,Novel,2019,Radio Benjamin,"Benjamin, Walter",0.0,0.0,,2024.0
"Luiselli, Valeria",Lost Children Archive,Novel,2019,Journal des faux-monnayeurs,"Gide, André",0.0,0.0,,2024.0
"Luiselli, Valeria",Lost Children Archive,Novel,2019,A Brief History of Portable Literature,"Vila-Matas, Enrique",0.0,0.0,,2024.0
"Luiselli, Valeria",Lost Children Archive,Novel,2019,Perpetual Inventory,"Kraus, Rosalind E.",0.0,0.0,,2024.0
"Luiselli, Valeria",Lost Children Archive,Novel,2019,The Collected Poems of Emily Dickinson,"Dickinson, Emily",0.0,1.0,,2024.0
"Luiselli, Valeria",Lost Children Archive,Novel,2019,Poems of Jose Bergamin 1895-1983: Echoes of a Distant Sea (Hispanic Literature),"Bergamín, José",0.0,0.0,,1983.0
"Luiselli, Valeria",Lost Children Archive,Novel,2019,*What About This,"Stanford, Frank",0.0,0.0,,2024.0
"Luiselli, Valeria",Lost Children Archive,Novel,2019,Art in the Light of Consciousness,"Tsvetaeva, Marina",0.0,0.0,,2024.0
"Luiselli, Valeria",Lost Children Archive,Novel,2019,Sound and Sentiment,"Feld, Steven",0.0,0.0,,2024.0
"Luiselli, Valeria",Lost Children Archive,Novel,2019,The Americans,"Frank, Robert",0.0,0.0,,2024.0
"Luiselli, Valeria",Lost Children Archive,Novel,2019,Immediate Faimly,"Mann, Sally",0.0,0.0,,2024.0
"Luiselli, Valeria",Lost Children Archive,Novel,2019,Ilf and Petrov's American Road Trip,"Ilf, Ilya and Evgeny Petrov",0.0,0.0,,2024.0
"Luiselli, Valeria",Lost Children Archive,Novel,2019,The Soundscape ,"Schafer, R. Murray",0.0,0.0,,2024.0
"Luiselli, Valeria",Lost Children Archive,Novel,2019,A Field Guide to Getting Lost,"Solnit, Rebecca",1.0,1.0,,2024.0
"Luiselli, Valeria",Lost Children Archive,Novel,2019,In the Field: The Art of Field Recording,"Lane, Cathy and Angus Carlye",0.0,0.0,,2024.0
"Luiselli, Valeria",Lost Children Archive,Novel,2019,Invisible Man,"Ellison, Ralph",0.0,0.0,,2024.0
"Luiselli, Valeria",Lost Children Archive,Novel,2019,Pedro Páramo,"Rulfo, Juan",0.0,0.0,,2024.0
